Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales  ,month
6877,US-2017-121013,08/06/2036,16/06/8891,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,Product ID,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","$1,652.94 ",Jun-2036
6878,US-2016-123918,09/06/2036,16/06/8892,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,Product ID,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",$131.38 ,Jun-2036
6879,US-2016-123918,10/06/2036,16/06/8893,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,Product ID,Office Supplies,Paper,Xerox 1986,$5.34 ,Jun-2036
6880,CA-2016-137113,11/06/2036,16/06/8894,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,Product ID,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,"$2,003.92 ",Jun-2036
6881,CA-2016-137113,12/06/2036,16/06/8895,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Paper,Xerox 219,$32.40 ,Jun-2036
6882,CA-2016-137113,13/06/2036,16/06/8896,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,Product ID,Furniture,Tables,Bush Advantage Collection Round Conference Table,"$1,913.40 ",Jun-2036
6883,CA-2016-137113,14/06/2036,16/06/8897,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Storage,Tennsco Industrial Shelving,$146.73 ,Jun-2036
6884,CA-2016-137113,15/06/2036,16/06/8898,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,Product ID,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",$114.20 ,Jun-2036
6885,CA-2016-120677,16/06/2036,16/06/8899,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central,Product ID,Furniture,Chairs,Hon Pagoda Stacking Chairs,"$2,567.84 ",Jun-2036
6886,CA-2018-123036,17/06/2036,16/06/8900,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,Product ID,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,$37.06 ,Jun-2036
6887,CA-2018-123036,18/06/2036,16/06/8901,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,Product ID,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,$259.90 ,Jun-2036
6888,CA-2018-120222,19/06/2036,16/06/8902,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,Product ID,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",$19.05 ,Jun-2036
6889,CA-2018-120222,20/06/2036,16/06/8903,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,Product ID,Office Supplies,Binders,Surelock Post Binders,$73.34 ,Jun-2036
6890,CA-2018-164756,21/06/2036,16/06/8904,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Product ID,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$95.68 ,Jun-2036
6891,CA-2018-164756,22/06/2036,16/06/8905,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Product ID,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",$50.96 ,Jun-2036
6892,CA-2018-164756,23/06/2036,16/06/8906,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Product ID,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$113.94 ,Jun-2036
6893,CA-2018-164756,24/06/2036,16/06/8907,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Product ID,Office Supplies,Paper,Xerox 1997,$25.92 ,Jun-2036
6894,CA-2018-164756,25/06/2036,16/06/8908,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Product ID,Furniture,Furnishings,"Master Caster Door Stop, Gray",$20.32 ,Jun-2036
6895,CA-2018-164756,26/06/2036,16/06/8909,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Product ID,Technology,Phones,AT&T CL83451 4-Handset Telephone,$411.98 ,Jun-2036
6896,CA-2018-164756,27/06/2036,16/06/8910,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Product ID,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",$34.48 ,Jun-2036
6897,CA-2018-164756,28/06/2036,16/06/8911,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Product ID,Office Supplies,Paper,Xerox 1917,$244.55 ,Jun-2036
6898,CA-2018-122028,29/06/2036,16/06/8912,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,Product ID,Office Supplies,Binders,GBC Personal VeloBind Strips,$10.78 ,Jun-2036
6899,US-2016-165512,30/06/2036,16/06/8913,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,Product ID,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$602.65 ,Jun-2036
6900,US-2016-165512,01/07/2036,16/06/8914,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,Product ID,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$7.66 ,Jul-2036
6901,CA-2016-140557,02/07/2036,16/06/8915,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,10009,East,Product ID,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,$559.93 ,Jul-2036
6902,US-2018-135013,03/07/2036,16/06/8916,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646,West,Product ID,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"$2,399.96 ",Jul-2036
6903,CA-2018-111220,04/07/2036,16/06/8917,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,Product ID,Office Supplies,Fasteners,Advantus Plastic Paper Clips,$16.00 ,Jul-2036
6904,CA-2018-111220,05/07/2036,16/06/8918,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,Product ID,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,$5.59 ,Jul-2036
6905,CA-2018-111220,06/07/2036,16/06/8919,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,Product ID,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",$235.92 ,Jul-2036
6906,US-2018-149006,07/07/2036,16/06/8920,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,Product ID,Office Supplies,Storage,Staple magnet,$10.68 ,Jul-2036
6907,CA-2018-149468,08/07/2036,16/06/8921,Same Day,AR-10405,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,48183,Central,Product ID,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",$41.28 ,Jul-2036
6908,CA-2017-140249,09/07/2036,16/06/8922,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,98103,West,Product ID,Technology,Phones,Samsung Galaxy S4,"$1,001.58 ",Jul-2036
6909,US-2018-135503,10/07/2036,16/06/8923,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,Product ID,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$14.76 ,Jul-2036
6910,CA-2015-126277,11/07/2036,16/06/8924,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229,East,Product ID,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,$2.50 ,Jul-2036
6911,US-2018-115301,12/07/2036,16/06/8925,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,Product ID,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",$115.96 ,Jul-2036
6912,CA-2018-168942,13/07/2036,16/06/8926,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,Product ID,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",$186.54 ,Jul-2036
6913,US-2018-128398,14/07/2036,16/06/8927,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,Product ID,Technology,Accessories,Logitech MX Performance Wireless Mouse,$159.56 ,Jul-2036
6914,CA-2016-104115,15/07/2036,16/06/8928,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407,South,Product ID,Technology,Phones,Speck Products Candyshell Flip Case,$55.98 ,Jul-2036
6915,CA-2015-142510,16/07/2036,16/06/8929,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Storage,Economy Rollaway Files,$132.16 ,Jul-2036
6916,CA-2015-142510,17/07/2036,16/06/8930,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Binders,Recycled Easel Ring Binders,$17.90 ,Jul-2036
6917,CA-2015-142510,18/07/2036,16/06/8931,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Paper,White Computer Printout Paper by Universal,$124.03 ,Jul-2036
6918,CA-2015-124247,19/07/2036,16/06/8932,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,Product ID,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,"$1,403.92 ",Jul-2036
6919,CA-2017-105473,20/07/2036,16/06/8933,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,Product ID,Office Supplies,Supplies,Stiletto Hand Letter Openers,$28.80 ,Jul-2036
6920,CA-2016-102806,21/07/2036,16/06/8934,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Product ID,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$24.59 ,Jul-2036
6921,CA-2018-121706,22/07/2036,16/06/8935,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West,Product ID,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,$356.79 ,Jul-2036
6922,CA-2018-109211,23/07/2036,16/06/8936,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,10011,East,Product ID,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,$16.98 ,Jul-2036
6923,CA-2016-134257,24/07/2036,16/06/8937,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,Product ID,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",$491.55 ,Jul-2036
6924,CA-2016-134257,25/07/2036,16/06/8938,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,Product ID,Office Supplies,Envelopes,Colored Envelopes,$7.38 ,Jul-2036
6925,CA-2016-137925,26/07/2036,16/06/8939,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,Product ID,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$23.66 ,Jul-2036
6926,CA-2016-137925,27/07/2036,16/06/8940,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,Product ID,Furniture,Bookcases,"Hon Metal Bookcases, Black",$681.41 ,Jul-2036
6927,CA-2017-140046,28/07/2036,16/06/8941,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West,Product ID,Office Supplies,Labels,Avery 495,$18.90 ,Jul-2036
6928,CA-2017-140382,29/07/2036,16/06/8942,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,Product ID,Office Supplies,Storage,Mobile Personal File Cube,$93.68 ,Jul-2036
6929,CA-2017-140382,30/07/2036,16/06/8943,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,Product ID,Office Supplies,Labels,Avery 516,$21.93 ,Jul-2036
6930,CA-2017-140382,31/07/2036,16/06/8944,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,Product ID,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,$862.34 ,Jul-2036
6931,CA-2017-140382,01/08/2036,16/06/8945,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,Product ID,Office Supplies,Paper,Xerox 1884,$19.98 ,Aug-2036
6932,CA-2015-164182,02/08/2036,16/06/8946,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Product ID,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,$13.49 ,Aug-2036
6933,CA-2015-164182,03/08/2036,16/06/8947,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Product ID,Technology,Phones,iOttie HLCRIO102 Car Mount,$23.99 ,Aug-2036
6934,CA-2015-164182,04/08/2036,16/06/8948,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Product ID,Furniture,Furnishings,Tensor Track Tree Floor Lamp,$31.98 ,Aug-2036
6935,CA-2015-164182,05/08/2036,16/06/8949,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Product ID,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",$41.58 ,Aug-2036
6936,CA-2018-137365,06/08/2036,16/06/8950,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,Product ID,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$95.98 ,Aug-2036
6937,CA-2017-129847,07/08/2036,16/06/8951,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,Product ID,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,$84.27 ,Aug-2036
6938,CA-2015-126963,08/08/2036,16/06/8952,Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,79907,Central,Product ID,Office Supplies,Paper,Xerox 1902,$36.54 ,Aug-2036
6939,CA-2017-125094,09/08/2036,16/06/8953,Standard Class,NP-18700,Nora Preis,Consumer,United States,Seattle,Washington,98105,West,Product ID,Technology,Accessories,Cherry 142-key Programmable Keyboard,$479.72 ,Aug-2036
6940,CA-2018-107132,10/08/2036,16/06/8954,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,Product ID,Office Supplies,Binders,GBC ProClick Punch Binding System,$102.37 ,Aug-2036
6941,CA-2018-107132,11/08/2036,16/06/8955,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,Product ID,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,$28.40 ,Aug-2036
6942,CA-2018-107132,12/08/2036,16/06/8956,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,Product ID,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",$713.88 ,Aug-2036
6943,CA-2018-107132,13/08/2036,16/06/8957,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,Product ID,Office Supplies,Paper,Xerox 1991,$68.52 ,Aug-2036
6944,CA-2016-139248,14/08/2036,16/06/8958,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032,West,Product ID,Technology,Phones,Motorola L703CM,$623.96 ,Aug-2036
6945,CA-2015-148369,15/08/2036,16/06/8959,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East,Product ID,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,$11.12 ,Aug-2036
6946,CA-2017-106243,16/08/2036,16/06/8960,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,Product ID,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",$523.92 ,Aug-2036
6947,CA-2016-126466,17/08/2036,16/06/8961,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West,Product ID,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",$2.48 ,Aug-2036
6948,CA-2016-130365,18/08/2036,16/06/8962,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,Product ID,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",$221.02 ,Aug-2036
6949,CA-2016-130365,19/08/2036,16/06/8963,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,Product ID,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",$128.06 ,Aug-2036
6950,CA-2018-143021,20/08/2036,16/06/8964,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,Product ID,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$58.41 ,Aug-2036
6951,CA-2018-143021,21/08/2036,16/06/8965,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,Product ID,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$79.97 ,Aug-2036
6952,CA-2016-161767,22/08/2036,16/06/8966,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,Product ID,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,$479.99 ,Aug-2036
6953,CA-2016-129917,23/08/2036,16/06/8967,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,Product ID,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,$11.81 ,Aug-2036
6954,CA-2016-129917,24/08/2036,16/06/8968,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,Product ID,Office Supplies,Binders,GBC Poly Designer Binding Covers,$53.57 ,Aug-2036
6955,CA-2016-129917,25/08/2036,16/06/8969,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,Product ID,Technology,Phones,HTC One Mini,$503.96 ,Aug-2036
6956,CA-2016-115420,26/08/2036,16/06/8970,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,90004,West,Product ID,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,$21.34 ,Aug-2036
6957,CA-2017-157588,27/08/2036,16/06/8971,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,Product ID,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,$36.40 ,Aug-2036
6958,CA-2017-157588,28/08/2036,16/06/8972,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,Product ID,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$51.75 ,Aug-2036
6959,CA-2016-167255,29/08/2036,16/06/8973,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,Product ID,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$15.51 ,Aug-2036
6960,CA-2016-167255,30/08/2036,16/06/8974,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,Product ID,Office Supplies,Paper,Xerox 1916,$146.82 ,Aug-2036
6961,CA-2016-167255,31/08/2036,16/06/8975,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,Product ID,Office Supplies,Paper,Xerox 226,$12.96 ,Aug-2036
6962,CA-2018-162096,01/09/2036,16/06/8976,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,Product ID,Office Supplies,Art,12 Colored Short Pencils,$7.80 ,Sep-2036
6963,CA-2017-157161,02/09/2036,16/06/8977,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,Product ID,Office Supplies,Envelopes,Poly String Tie Envelopes,$10.20 ,Sep-2036
6964,CA-2017-157161,03/09/2036,16/06/8978,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,Product ID,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",$22.32 ,Sep-2036
6965,CA-2017-157161,04/09/2036,16/06/8979,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,Product ID,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$24.10 ,Sep-2036
6966,CA-2017-157161,05/09/2036,16/06/8980,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,Product ID,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$75.98 ,Sep-2036
6967,CA-2017-157161,06/09/2036,16/06/8981,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,Product ID,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,$6.46 ,Sep-2036
6968,CA-2017-157161,07/09/2036,16/06/8982,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,Product ID,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),$60.12 ,Sep-2036
6969,CA-2016-110765,08/09/2036,16/06/8983,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,Product ID,Technology,Phones,Mitel MiVoice 5330e IP Phone,$824.97 ,Sep-2036
6970,CA-2017-163937,09/09/2036,16/06/8984,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,Product ID,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$24.85 ,Sep-2036
6971,CA-2018-153822,10/09/2036,16/06/8985,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,Product ID,Office Supplies,Storage,Akro Stacking Bins,$12.62 ,Sep-2036
6972,CA-2018-153822,11/09/2036,16/06/8986,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,Product ID,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$89.58 ,Sep-2036
6973,CA-2018-153822,12/09/2036,16/06/8987,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,Product ID,Technology,Phones,Polycom VoiceStation 500 Conference phone,$471.92 ,Sep-2036
6974,CA-2018-153822,13/09/2036,16/06/8988,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,Product ID,Office Supplies,Binders,Plastic Binding Combs,$18.18 ,Sep-2036
6975,CA-2018-146185,14/09/2036,16/06/8989,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,Product ID,Office Supplies,Art,Prismacolor Color Pencil Set,$31.74 ,Sep-2036
6976,CA-2016-112144,15/09/2036,16/06/8990,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,Product ID,Office Supplies,Labels,Avery 501,$5.90 ,Sep-2036
6977,CA-2016-112144,16/09/2036,16/06/8991,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,Product ID,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,$621.76 ,Sep-2036
6978,US-2017-119298,17/09/2036,16/06/8992,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,Product ID,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$59.98 ,Sep-2036
6979,CA-2018-155159,18/09/2036,16/06/8993,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318,South,Product ID,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",$48.87 ,Sep-2036
6980,CA-2018-149076,19/09/2036,16/06/8994,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036,West,Product ID,Office Supplies,Paper,Xerox 19,$154.90 ,Sep-2036
6981,CA-2015-146990,20/09/2036,16/06/8995,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,Product ID,Office Supplies,Fasteners,Binder Clips by OIC,$5.92 ,Sep-2036
6982,CA-2015-146990,21/09/2036,16/06/8996,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,Product ID,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,$30.18 ,Sep-2036
6983,CA-2017-116526,22/09/2036,16/06/8997,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,Product ID,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$24.10 ,Sep-2036
6984,CA-2017-116526,23/09/2036,16/06/8998,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,Product ID,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,$8.78 ,Sep-2036
6985,CA-2017-116526,24/09/2036,16/06/8999,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,Product ID,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",$376.74 ,Sep-2036
6986,CA-2017-116526,25/09/2036,16/06/9000,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,Product ID,Office Supplies,Binders,GBC Plastic Binding Combs,$29.52 ,Sep-2036
6987,CA-2017-116526,26/09/2036,16/06/9001,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,Product ID,Office Supplies,Art,Newell 315,$11.96 ,Sep-2036
6988,CA-2017-116526,27/09/2036,16/06/9002,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,Product ID,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$26.40 ,Sep-2036
6989,CA-2018-158561,28/09/2036,16/06/9003,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South,Product ID,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,"$1,158.12 ",Sep-2036
6990,CA-2018-165099,29/09/2036,16/06/9004,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central,Product ID,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,$1.39 ,Sep-2036
6991,CA-2016-109386,30/09/2036,16/06/9005,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,Product ID,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",$44.43 ,Sep-2036
6992,CA-2016-109386,01/10/2036,16/06/9006,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,Product ID,Technology,Phones,AT&T 17929 Lendline Telephone,$226.20 ,Oct-2036
